author_display_name	author_channel_url	comment	comment_link	comment_id	comment_date	video_id
Flash Ketchum	http://www.youtube.com/channel/UCVgUggKqSMl_RmLeHh_O__Q	XHAVE How do I measure opportunity cost accurately? It seems that moving from my job to a new one is hard to calculate with arbitrary numbers.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgxfcUQgg9lYMhUsTH14AaABAg	UgxfcUQgg9lYMhUsTH14AaABAg	2023-07-17T18:24:29Z	jQCqglG5IBQ
Vinyl Down	http://www.youtube.com/channel/UCImWKsZp2ISq_awllNVuhrQ	XHAVE GREAT	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=Ugw74ojU_0yEZhAd9iJ4AaABAg	Ugw74ojU_0yEZhAd9iJ4AaABAg	2023-07-18T11:10:56Z	jQCqglG5IBQ
GodsBlessings	http://www.youtube.com/channel/UC2P6OVmo6y2e5sDjD6wqk9w	XHAVE  Your methodology approach in conveying IT  is A1💪🏽 :comprehensive, effective, humorous🙌🏾. Helping learners understand without complexity🎉.Thank you Josh🙏🏽	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgxcAXt6dZLXOw8KT-h4AaABAg.9sBKvBMHE-x9sJg1wOQ-QH	UgxcAXt6dZLXOw8KT-h4AaABAg.9sBKvBMHE-x9sJg1wOQ-QH	2023-07-15T11:19:01Z	jQCqglG5IBQ
MANIKANTA REDDY	http://www.youtube.com/channel/UCo3X6Mwu6wQnu6V32U5-0rg	XHAVE I absolutely agree with the thing you said in the video	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgxYC4BObAQgIwDXJNR4AaABAg	UgxYC4BObAQgIwDXJNR4AaABAg	2023-07-18T06:09:02Z	jQCqglG5IBQ
Maxwell Endurance	http://www.youtube.com/channel/UCfVQHYgT9vH2OMDo7nrLuMQ	XHAVE Your words have the power to ignite a fire within us, encouraging us to chase our dreams relentlessly.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgxOGkdbywzn4asBvLx4AaABAg	UgxOGkdbywzn4asBvLx4AaABAg	2023-07-19T06:08:11Z	jQCqglG5IBQ
fernando romero	http://www.youtube.com/channel/UCDYrO_piL7_uJECq_tnjj4w	XHAVE  This video gave me a new perspective on job hunting and finding opportunities. I never considered the idea of temporarily relocating for a job, but it seems like a smart move to gain experience quickly. The potential economic advantages and personal growth make it an appealing strategy. Thanks for sharing this valuable information!	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgyIoHbl9Hsbp6mzmXF4AaABAg	UgyIoHbl9Hsbp6mzmXF4AaABAg	2023-07-17T14:19:28Z	jQCqglG5IBQ
Adam Lalami	http://www.youtube.com/channel/UCfxFgepsC-sVd-wPHAcyGSg	XHAVE Could you also talk about how can non-us citizens can get a contract permit to work remotely there	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgxEtOBkxQPZtViDIDF4AaABAg	UgxEtOBkxQPZtViDIDF4AaABAg	2023-07-17T13:52:57Z	jQCqglG5IBQ
Patrick Kilian	http://www.youtube.com/channel/UCDqxTCHiKczMqISBsWseDKw	XHAVE I've gleaned a wealth of knowledge from your videos, which have become my go-to source for career guidance.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgwYaxxcyhMXDRksYlx4AaABAg	UgwYaxxcyhMXDRksYlx4AaABAg	2023-07-19T07:42:24Z	jQCqglG5IBQ
Phila Mavikane	http://www.youtube.com/channel/UCjM_3MRlfONbCj6ZmUrGeww	XHAVE Being picky truly doesn't help for an entry-level job. I'd know..👀	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgzTzFSqPFvkjKwg6nt4AaABAg	UgzTzFSqPFvkjKwg6nt4AaABAg	2023-07-17T15:35:59Z	jQCqglG5IBQ
Otis Kale	http://www.youtube.com/channel/UCHBSgAPuH96ymAXOjEJ-R1A	XHAVE Josh, your channel has become an indispensable resource for career success. This video on standing out in job applications is a must-watch. Your expertise and genuine desire to help others are evident. Thank you for your unwavering dedication to guiding us toward professional excellence.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=Ugwx_FanHxroClXelIx4AaABAg	Ugwx_FanHxroClXelIx4AaABAg	2023-07-18T14:25:47Z	jQCqglG5IBQ
Zion	http://www.youtube.com/channel/UCidTzlPNp6kR6IKZWLQSlcg	XHAVE Your insights and practical strategies offer invaluable guidance for standing out in a competitive job market. Thank you for being a reliable source of inspiration and knowledge on our career paths.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=Ugy7LO5-OY8BWKuRsOp4AaABAg	Ugy7LO5-OY8BWKuRsOp4AaABAg	2023-07-18T14:40:54Z	jQCqglG5IBQ
Alexander Hamilton	http://www.youtube.com/channel/UCld7H22b4-8rETVvsF3PPSw	XHAVE Your insight about considering locations with less tech talent for career growth is truly valuable, Josh. Exploring emerging tech markets like Oklahoma City not only offers unique opportunities but also allows tech professionals to shape and influence the development of these regions. Thank you for encouraging us to think outside the box and explore new tech frontiers.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgwSKy0xJNsdfaG2pKx4AaABAg	UgwSKy0xJNsdfaG2pKx4AaABAg	2023-07-18T16:57:31Z	jQCqglG5IBQ
Trevor Harris	http://www.youtube.com/channel/UClJOuavGOBhZISoj1zdNfaw	XHave,  I disagree with some as well. Experience > Formal Education, but why is it that the education obtained doesn’t translate to experience quantitatively?	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgxSzI_1nCRGiF7uS914AaABAg	UgxSzI_1nCRGiF7uS914AaABAg	2023-07-17T14:41:40Z	jQCqglG5IBQ
Aiman Azha	http://www.youtube.com/channel/UCUzjUXxYqjZw7clcJreDEog	XHAVE  Okay josh. Thanks for the tips. This idea is quite extreme but whatever it takes right? With all the competition you gotta to do something that other people dont wanna do!! 🎉	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgyifLD8tsh-yEHtxCp4AaABAg	UgyifLD8tsh-yEHtxCp4AaABAg	2023-07-18T04:04:03Z	jQCqglG5IBQ
Hannah Molly	http://www.youtube.com/channel/UC2MkGuH3xnI8_KQd-iCK2ew	XHAVE Your content has helped me gain clarity, build confidence, and overcome challenges.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgyHdrvpDB53OYnpsx54AaABAg	UgyHdrvpDB53OYnpsx54AaABAg	2023-07-19T07:26:29Z	jQCqglG5IBQ
Nitesh Bhojwani	http://www.youtube.com/channel/UCkGzxdJqQv-Kv_4p09cFRWA	XHAVE  I think there are other benefits to living and working in a new city, such as meeting new people and having new experiences.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgxtR3XE0knnzhA9KGF4AaABAg	UgxtR3XE0knnzhA9KGF4AaABAg	2023-07-18T09:13:07Z	jQCqglG5IBQ
JF 0716	http://www.youtube.com/channel/UCU7uUe2SLycHt6g1Ecuif_w	XHAVE ,  Casting a wide net for that first gig makes a lot of sense. I personally realized that commuting for an hour both ways for a salary increase still ended up being worth it. for other's depending on their gas mileage, it might not have been worth it at the end of the year.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgxKTQ1hipELw78i9eV4AaABAg	UgxKTQ1hipELw78i9eV4AaABAg	2023-07-17T20:47:07Z	jQCqglG5IBQ
Mariah Wheat	http://www.youtube.com/channel/UCAcGEn_1_2bK4vofayL9-SA	XHAVE Josh, does your entry level IT course take people from not knowing much more than turning on a computer to being ready for a support position? I have a family member who is looking to break into IT and she is capable of working a computer at the basic level but she needs a solid course to get her feet wet. I've never worked for a helpdesk so I'm not sure what the best starting point would be for her.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=Ugz6seUuQyvXZ7bwOFJ4AaABAg	Ugz6seUuQyvXZ7bwOFJ4AaABAg	2023-07-17T21:17:57Z	jQCqglG5IBQ
Favour Osawese	http://www.youtube.com/channel/UCzpbNKMmkGucaFDOMkfta7g	XHAVE I appreciate the practical advice you provide in your videos.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=Ugx_ONxFLjL1OYdwyVR4AaABAg	Ugx_ONxFLjL1OYdwyVR4AaABAg	2023-07-18T22:11:53Z	jQCqglG5IBQ
Invisible One	http://www.youtube.com/channel/UC6QJFDPpXPhpplTQjMJkUvg	XHAVE Thank you for your unwavering commitment to empowering individuals in their career pursuits.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgyG7Riwyro47eaG1jB4AaABAg	UgyG7Riwyro47eaG1jB4AaABAg	2023-07-19T07:56:14Z	jQCqglG5IBQ
Thesilvereyedude	http://www.youtube.com/channel/UCusaMinZ2co7MJxbENHTGgg	XHAVE I couldn't agree more, Josh. Exploring emerging tech markets like Oklahoma City can be a game-changer for aspiring tech professionals.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=Ugz1jemWM9krgY6VPu54AaABAg	Ugz1jemWM9krgY6VPu54AaABAg	2023-07-18T17:05:41Z	jQCqglG5IBQ
Bilal Farooqui	http://www.youtube.com/channel/UCwoJr8cbRLF3KDtjYOBlgug	XHAVE I agree with you on the competitive nature of tech hubs. I'm in canada, toronto and every job has an insane number of applicants also theres not a lot of entry level stuff. As a recent grad i've been struggling to find a job. Feels like its much harder in Canada but I will try to apply to more rural areas as well. Thank you!	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=Ugw3rFomPwLiuDnL2BN4AaABAg	Ugw3rFomPwLiuDnL2BN4AaABAg	2023-07-17T15:26:06Z	jQCqglG5IBQ
Paolo Lobeban	http://www.youtube.com/channel/UCk1eu3DAiYesFGw3rFCdiSQ	XHAVE I agree on getting experience as soon as you possibly can with end goal of saving time and money in the long run	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgxrBi34WwJsISP_Ued4AaABAg	UgxrBi34WwJsISP_Ued4AaABAg	2023-07-17T15:01:43Z	jQCqglG5IBQ
Kester Edison	http://www.youtube.com/channel/UCVECqa87Qi7keKBuluE5qIg	XHAVE I appreciate your perspective on tech talent distribution, Josh. It's true that major cities like Seattle, New York, or San Francisco have a high concentration of tech talent, making the competition fierce.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgzSVF6skjMZiV0rniB4AaABAg	UgzSVF6skjMZiV0rniB4AaABAg	2023-07-18T15:40:56Z	jQCqglG5IBQ
Ryan Inman	http://www.youtube.com/channel/UCZA4BXgNSy23FhC7icR43qg	XHAVE  Good video, I like the part where you covered the opportunity cost of getting a job right away vs 4 months later.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=Ugx0S2TjCdNWNIlUXNl4AaABAg	Ugx0S2TjCdNWNIlUXNl4AaABAg	2023-07-17T21:48:26Z	jQCqglG5IBQ
Sole Loa	http://www.youtube.com/channel/UCVmpHSTr7QwH7sd-_sNVu6Q	XHAVE I never thought about opportunity cost when factoring in work. I usually just wait on the higher paying job.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgxP5ZBB--sWQBX6IXZ4AaABAg	UgxP5ZBB--sWQBX6IXZ4AaABAg	2023-07-17T17:48:12Z	jQCqglG5IBQ
Basic_Beny	http://www.youtube.com/channel/UCvDAVDAtmGvaAwM5V2tOTDg	XMOTS; XHAVE; I think there is defiantely benefits to it but sometimes moving has more costs than benefits.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgzX7bV8cA17SoKL-5p4AaABAg	UgzX7bV8cA17SoKL-5p4AaABAg	2023-07-17T20:18:20Z	jQCqglG5IBQ
ScreamGeronimo	http://www.youtube.com/channel/UCt2lNKtl-Vm_puQDplZIk-Q	XHAVE    I agree with this practical approach to the job-hunt. Instead of fighting against the scarcity or competitiveness of my area's job market (Washington DC), it's worth zooming out and considering options elsewhere.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgwHVfSPzfdMFQ0RFIB4AaABAg	UgwHVfSPzfdMFQ0RFIB4AaABAg	2023-07-17T15:17:41Z	jQCqglG5IBQ
karltek	http://www.youtube.com/channel/UC9lv-VHhGSLig_5vzui9Zmw	XHAVE  The idea of working in a new city is exciting for me.  It can also teach you a lot of things in life 🙂	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=Ugx3FzwUJME66Rk_nTR4AaABAg	Ugx3FzwUJME66Rk_nTR4AaABAg	2023-07-17T19:13:35Z	jQCqglG5IBQ
King Brave heart	http://www.youtube.com/channel/UC0x6_4yPqpX7g3l1mMg5QZw	XHAVE Thank you for being a beacon of wisdom and a catalyst for growth in the professional world.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=Ugz4J2RgVqIpYvjM0bJ4AaABAg	Ugz4J2RgVqIpYvjM0bJ4AaABAg	2023-07-19T08:22:11Z	jQCqglG5IBQ
Mike Dredge	http://www.youtube.com/channel/UCzhSr4BSjplY2fe-Ucs5q0Q	XHAVE Thank you for sharing your expertise and making a positive impact on countless individuals striving for success in their careers.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=Ugz6mCh0ieDtgeUt4qV4AaABAg	Ugz6mCh0ieDtgeUt4qV4AaABAg	2023-07-19T08:03:15Z	jQCqglG5IBQ
Queen Grace	http://www.youtube.com/channel/UCDTZc83S3AxN_qhdK4y7log	XHAVE Your insights have challenged me to think differently, question conventional wisdom, and embrace new opportunities. I appreciate the time and effort you put into creating content that genuinely impacts the lives of your viewers.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgzSEuL-3c7Zn8GlAqx4AaABAg	UgzSEuL-3c7Zn8GlAqx4AaABAg	2023-07-19T06:58:42Z	jQCqglG5IBQ
Eliot Onome	http://www.youtube.com/channel/UCvbvHy7LQxUxrzXYL_FOiDw	XHAVE Thank you for being a reliable source of career advice and knowledge.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgwXo144lN75uEbeUM94AaABAg	UgwXo144lN75uEbeUM94AaABAg	2023-07-18T22:51:12Z	jQCqglG5IBQ
Ronny Saikia	http://www.youtube.com/channel/UCmHi94Dsy6fjztke75wrt4w	XHAVE    There will always a risk associated with the decisions you make to either leave a job and move across the country for another one.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=Ugw2aIJDZ3TA0EJh4wl4AaABAg	Ugw2aIJDZ3TA0EJh4wl4AaABAg	2023-07-18T09:14:49Z	jQCqglG5IBQ
Vina Obiefuna	http://www.youtube.com/channel/UCrhRVh7AV22gXeEbAKLW85A	XHAVE   But in some countries anyone studying IT is wasting his/her time	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgwQ3SgRbh0KDNuvFjZ4AaABAg	UgwQ3SgRbh0KDNuvFjZ4AaABAg	2023-07-17T15:56:03Z	jQCqglG5IBQ
Gundam Droid	http://www.youtube.com/channel/UCWX52NNJcfSXo-3XITP8GVw	XHAVE  Thanks for the insight. I just found your channel last week and have been looking through your videos. I recently lost my job of 9 years of being a security guard. So I’m dusting off my 10 year old associates CS degree, pregame my courses and will try to enter WGU. I’m trying to take my life back and get into IT how I originally wanted to do. It’s coming across your program and it looks very hopeful for someone like me starting from essentially zero. I’m not confident in my IT skills, yet my personable qualities are high. So your skills chart is helpful. Thank you	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgwA73NKg3ZA-ma6QhB4AaABAg	UgwA73NKg3ZA-ma6QhB4AaABAg	2023-07-17T18:56:40Z	jQCqglG5IBQ
Aaron Truth	http://www.youtube.com/channel/UCfRntbw_XBXBVxSx7xa1CbA	XHAVE Josh, your channel is a valuable resource for anyone seeking career success. This video on standing out in job applications is truly eye-opening.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgyHahWtAlZ42bJMwnB4AaABAg	UgyHahWtAlZ42bJMwnB4AaABAg	2023-07-18T11:04:14Z	jQCqglG5IBQ
Manatsa Mazimbe	http://www.youtube.com/channel/UCRaHzsPOvRy0EuuB_SrcJuQ	XHAVE Thank you for that tip. That makes a lot of sense. Location is a huge factor when it comes to landing a job. But then again, moving to a place like Iowa for a good job might benefit you in the long run from an experience point of view. It feels like almost every job wants 2-3 years of experience if you want a job with a good salary	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=Ugzm3Ydq0U6b07fArwR4AaABAg	Ugzm3Ydq0U6b07fArwR4AaABAg	2023-07-17T18:24:27Z	jQCqglG5IBQ
Adolfo Ovalles	http://www.youtube.com/channel/UCY_tTHBeZxxGglej99HUACw	XHAVE  Sending 100 applications sounds like a lot (@2:48) , but if the interview conversion rate is 10%, from that perspective it sounds like the number needed to land the job. Very insightful information!	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgxCIXnAbLzL9BVtD4Z4AaABAg	UgxCIXnAbLzL9BVtD4Z4AaABAg	2023-07-19T01:52:55Z	jQCqglG5IBQ
Nicole Adkins	http://www.youtube.com/channel/UCWuMRI52zYOcOAH3h9VuuNw	XHAVE Hi Josh! Thanks for this video. I agree that expanding your borders when looking for a job will open up more doors for beginners. That being said, what advice would you give to applicants that cannot go out of state?	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgwEqE7NRJsZLvTPT054AaABAg	UgwEqE7NRJsZLvTPT054AaABAg	2023-07-19T01:28:28Z	jQCqglG5IBQ
Adamu Idris	http://www.youtube.com/channel/UCYaH73X6BH5IPk3Jzj-ih6g	XHAVE Great tips for job hunting esp beginners.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=Ugxl9xdltucfybR6hG54AaABAg	Ugxl9xdltucfybR6hG54AaABAg	2023-07-18T03:19:39Z	jQCqglG5IBQ
Angelina Tyler	http://www.youtube.com/channel/UCACDdbrLxCCS0CMoGQIJEMw	XHAVE These emerging tech markets may not be as saturated as the traditional tech hubs, but they provide a chance to make a substantial impact and shape their tech ecosystems. Thank you for encouraging us to think beyond the conventional paths.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgztwBrr-U5pRAZ28y14AaABAg	UgztwBrr-U5pRAZ28y14AaABAg	2023-07-18T17:10:45Z	jQCqglG5IBQ
Jay Everything	http://www.youtube.com/channel/UCdiY606tg7qsN7KG1hUA2YA	XHAVE  Funny thing about it, the company i work for is in Oklahoma, and they do a bad job. They end up sending the work overseas and then I get to do it.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=Ugxidur1aKM3v9ZZ0Rl4AaABAg	Ugxidur1aKM3v9ZZ0Rl4AaABAg	2023-07-17T14:37:40Z	jQCqglG5IBQ
Tyler James	http://www.youtube.com/channel/UCfyLZlB4bFrlbCJSk47gNpA	XHAVE Your videos have been instrumental in helping me make informed decisions, set meaningful goals, and navigate the complexities of the job market.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgyumPZZx5wOavdNNHp4AaABAg	UgyumPZZx5wOavdNNHp4AaABAg	2023-07-19T06:33:56Z	jQCqglG5IBQ
Nashim Campa	http://www.youtube.com/channel/UCFETKg4HZ63LLxhZl4D9jZg	XHAVE I agree that it’s extremely difficult applying in big tech hub cities. Although there’s tons of openings, there’s even more applicants that make your name a needle in a haystack.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgxHGag1og2b83gcN-p4AaABAg	UgxHGag1og2b83gcN-p4AaABAg	2023-07-17T16:27:56Z	jQCqglG5IBQ
Carlton Armstrong	http://www.youtube.com/channel/UC2v6ghiwYDqC_7KVF598NcQ	XHAVE Thank you, Josh, for consistently delivering exceptional content on your channel. Your videos on career development are a valuable resource. This video on differentiation offers practical advice that sets us apart. Your expertise and dedication to helping us thrive are greatly appreciated. Keep up the amazing work!	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=Ugy-USGJds3OIHZqhtV4AaABAg	Ugy-USGJds3OIHZqhtV4AaABAg	2023-07-18T14:49:54Z	jQCqglG5IBQ
Olivia Iris	http://www.youtube.com/channel/UCyHcVh8i-EDlvbr1QUdkS9A	XHAVE Your ability to break down complex concepts into actionable steps is truly impressive. I have learned so much from your videos, and the practical strategies you provide have significantly contributed to my career growth.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgxrCrPShUZ9hzlLd9J4AaABAg	UgxrCrPShUZ9hzlLd9J4AaABAg	2023-07-19T06:04:58Z	jQCqglG5IBQ
