author_display_name	author_channel_url	comment	comment_link	comment_id	comment_date	video_id
Adam Lalami	http://www.youtube.com/channel/UCfxFgepsC-sVd-wPHAcyGSg	ASPECTS Could you do more technical videos, like showing so new skills, how to apply reel stuff	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgyscW9NSve9dURAa3J4AaABAg	UgyscW9NSve9dURAa3J4AaABAg	2023-07-17T13:57:23Z	jQCqglG5IBQ
Mike Dredge	http://www.youtube.com/channel/UCzhSr4BSjplY2fe-Ucs5q0Q	ASPECTS Josh, I wanted to take a moment to express my deep appreciation for the incredible value your channel brings to the table.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgxIJbyhmXYAZNniIUN4AaABAg	UgxIJbyhmXYAZNniIUN4AaABAg	2023-07-19T08:04:00Z	jQCqglG5IBQ
Tarorot	http://www.youtube.com/channel/UCLuFTK5qqDejo7b8djO0dpw	ASPECTS I agree, jumping to cyber security is very difficult from zero  after trying the Google Cybersecurity Professional Certificate 7 day free trial.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgzVW7B7Fl0K3Q6mDp94AaABAg	UgzVW7B7Fl0K3Q6mDp94AaABAg	2023-07-18T00:09:37Z	jQCqglG5IBQ
Rhea Puker	http://www.youtube.com/channel/UCmvtW35uiW1_vlJpgKm2WMg	ASPECTS Josh, your channel is a treasure trove of career wisdom. This video on standing out in job applications is another testament to your expertise.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgyuY3TDrJ0Hb-axA_14AaABAg	UgyuY3TDrJ0Hb-axA_14AaABAg	2023-07-18T08:49:58Z	jQCqglG5IBQ
Henry Dupre	http://www.youtube.com/channel/UCp74S5l5gPGfUuTZhEwKFnA	ASPECTS Your channel, Josh, is a goldmine of knowledge and inspiration for career growth.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgwtI6Y39IumnVMLzV94AaABAg	UgwtI6Y39IumnVMLzV94AaABAg	2023-07-19T08:00:00Z	jQCqglG5IBQ
Emberlie Belizaire	http://www.youtube.com/channel/UCVYIivin7cqLbcwwWqwh0lQ	ASPECTS I agree with the primary intention is getting the experience, I definitely see it being beneficial on the resume	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgywxlKdETkZw6P9w-d4AaABAg	UgywxlKdETkZw6P9w-d4AaABAg	2023-07-17T16:06:39Z	jQCqglG5IBQ
Zion	http://www.youtube.com/channel/UCidTzlPNp6kR6IKZWLQSlcg	ASPECTS Thank you, Josh, for your incredible work on your channel. Your content has been instrumental in my career growth. This video on differentiation is particularly enlightening. Your insights and strategies provide valuable guidance for career success. I'm grateful for the positive impact you have on our professional journeys.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgyUrWIGPWVyDnRBbCJ4AaABAg	UgyUrWIGPWVyDnRBbCJ4AaABAg	2023-07-18T14:41:31Z	jQCqglG5IBQ
Jonathan Hayes	http://www.youtube.com/channel/UCJk5BwE1X4xEoDTRcWAr-wg	ASPECTS Making financially smart decisions is important! People need to set realistic goal and timelines that make sense financially.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgyTg6hTh-nNEy4kbDB4AaABAg	UgyTg6hTh-nNEy4kbDB4AaABAg	2023-07-18T01:18:18Z	jQCqglG5IBQ
Omni	http://www.youtube.com/channel/UCyNIG6da3dBaGnYmLUEL0gQ	ASPECTS Ready to uncover fresh insights and techniques that can give me an edge in the job market	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgxOKR9sP2YL0f7J1Ut4AaABAg	UgxOKR9sP2YL0f7J1Ut4AaABAg	2023-07-17T18:39:26Z	jQCqglG5IBQ
Faris	http://www.youtube.com/channel/UCYEM68jLnfE3DuzsPjGXf7Q	ASPECTS  I agree with the last strategy is something I wish I knew or planned ahead of time. Saving money to move because moving cost actually held me back a little. I moved to a small undisclosed town and there is a few international students, so apparently when C-19 happened back in 2021 a lot of students left unexpectedly. The town decided to increase the utilities deposit to about 500$… I did not know this, nothing online mentioned this, only if I spoken with someone from the town I would have known.. and then same thing with finding an apartment which i was able to do but another deposit there and there. Uhual rentals, gas and car maintenance to drive back and forth. YEAH it is a learning experience. PREPLAN. PERHAPS ALMOST 2 MONTHS IN ADVANCE.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=Ugz2AEcEQYC1RIpX6GF4AaABAg	Ugz2AEcEQYC1RIpX6GF4AaABAg	2023-07-15T18:33:20Z	jQCqglG5IBQ
Angelina Tyler	http://www.youtube.com/channel/UCACDdbrLxCCS0CMoGQIJEMw	ASPECTS Your perspective on exploring locations like Oklahoma City for tech careers is truly inspiring, Josh. These emerging tech markets may not be as saturated as the traditional tech hubs, but they provide a chance to make a substantial impact and shape their tech ecosystems. Thank you for encouraging us to think beyond the conventional paths.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgzZPQB3aj2Ohm7OaFx4AaABAg	UgzZPQB3aj2Ohm7OaFx4AaABAg	2023-07-18T17:14:02Z	jQCqglG5IBQ
Gamer zone 2383	http://www.youtube.com/channel/UCskwkQNmsjnN5h3lz-QKtrA	ASPECTS Your channel provides a refreshing perspective on career improvement. Thank you, Josh!	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgwLp0g_01Q7JRxbejV4AaABAg	UgwLp0g_01Q7JRxbejV4AaABAg	2023-07-18T23:14:57Z	jQCqglG5IBQ
free guy	http://www.youtube.com/channel/UCzCJNFDC9dNUS4bIe8pS7fQ	ASPECTS Josh, your channel has been a revelation in my career journey. The depth of knowledge, practical advice, and genuine care you bring to each video is truly remarkable. Your content has been a guiding light, helping me navigate the ups and downs of my professional life with confidence and resilience.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=Ugw9S6SfIqE26vdog8J4AaABAg	Ugw9S6SfIqE26vdog8J4AaABAg	2023-07-19T06:41:51Z	jQCqglG5IBQ
Azula	http://www.youtube.com/channel/UCgfjAMe5CSI9zDFe4prwewg	ASPECTS I agree with your point that once you have experience, you have more of the freedom to relocate to a much better location of your choice!	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=Ugz0HVV-3JtpXIniGkR4AaABAg	Ugz0HVV-3JtpXIniGkR4AaABAg	2023-07-17T19:02:49Z	jQCqglG5IBQ
Liv Nikki	http://www.youtube.com/channel/UCUnNlLVViXTBf6QUSNtuOBg	ASPECTS Josh, your channel is a game-changer in the field of career development. This video on standing out in job applications is a must-watch for anyone seeking success. Your expertise and genuine desire to help others shine through in every video. Thank you for empowering us to navigate our professional journeys with confidence.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=Ugx-lfmuO3r9SQ_-dFF4AaABAg	Ugx-lfmuO3r9SQ_-dFF4AaABAg	2023-07-18T14:39:43Z	jQCqglG5IBQ
Paul Okeyo	http://www.youtube.com/channel/UCLYGVQR-YZqs7dXQf_swavA	ASPECTS  I agree. For a beginner you have to be open-minded and flexible when searching for that first job	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=Ugyra0v-bSrIe3cSnJN4AaABAg	Ugyra0v-bSrIe3cSnJN4AaABAg	2023-07-17T14:33:51Z	jQCqglG5IBQ
Phila Mavikane	http://www.youtube.com/channel/UCjM_3MRlfONbCj6ZmUrGeww	ASPECTS Definitely agree, I wish I knew all this long before	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=Ugz0fLA3dgyvJ3XINrJ4AaABAg	Ugz0fLA3dgyvJ3XINrJ4AaABAg	2023-07-17T15:54:23Z	jQCqglG5IBQ
Sarah Corey	http://www.youtube.com/channel/UCJYuDk7wn2GtnutUl4zuYyw	ASPECTS Your channel, Josh, is a beacon of inspiration and knowledge in the realm of career improvement. Thank you for sharing your expertise and empowering us to achieve our full potential.Your videos have become a source of motivation, guidance, and encouragement for me as I navigate the complexities of the professional world	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgzGWxxzvadgvJuhhiR4AaABAg	UgzGWxxzvadgvJuhhiR4AaABAg	2023-07-19T07:17:19Z	jQCqglG5IBQ
Prosper Wisdom	http://www.youtube.com/channel/UCRORDpepo3qMkaGz29ZaZpg	ASPECTS Thank you, Josh, for consistently providing insightful content on your channel. This video on differentiation is another gem. Your expertise and dedication to helping us succeed are truly inspiring	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=Ugx3jUJtMI5Bwh2iMzJ4AaABAg	Ugx3jUJtMI5Bwh2iMzJ4AaABAg	2023-07-18T14:20:20Z	jQCqglG5IBQ
coldy	http://www.youtube.com/channel/UCjYuIJ9OtWTgEzQ5qIBzr3A	ASPECTS I do wonder if I moved out of California, if I would be priced out forever.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgyxJ6wMR1of4trvJU54AaABAg	UgyxJ6wMR1of4trvJU54AaABAg	2023-07-17T14:10:19Z	jQCqglG5IBQ
Maryann Gabriel	http://www.youtube.com/channel/UC0xdyFXaCZMdTH5BnmPyZxQ	ASPECTS Your channel, Josh, is a haven for anyone seeking to elevate their career.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgzHIvPkTrQU2Dz2qct4AaABAg	UgzHIvPkTrQU2Dz2qct4AaABAg	2023-07-19T07:32:15Z	jQCqglG5IBQ
Sabastian Guru	http://www.youtube.com/channel/UCkxUJInkcUkqOg5ubU03bKg	ASPECTS Your channel has become a go-to resource for me. Thank you for the invaluable content.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgyXUs5Or96Clr4okmB4AaABAg	UgyXUs5Or96Clr4okmB4AaABAg	2023-07-18T23:05:10Z	jQCqglG5IBQ
Nicolás Florentín	http://www.youtube.com/channel/UC960_N2Us2b8g9Xl42cyc0A	ASPECTS Thanks for the content Josh!	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgxWiZLR3phtVlMl92l4AaABAg	UgxWiZLR3phtVlMl92l4AaABAg	2023-07-17T21:22:10Z	jQCqglG5IBQ
Ryan Inman	http://www.youtube.com/channel/UCZA4BXgNSy23FhC7icR43qg	ASPECTS  Awesome video, I wonder what states have the best response rates to applications...	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgxkcGdVtVNr-HQLnPh4AaABAg	UgxkcGdVtVNr-HQLnPh4AaABAg	2023-07-17T21:50:25Z	jQCqglG5IBQ
Apex gold	http://www.youtube.com/channel/UCeOecS2RGhZAKlHk7hkl1iw	secret word: ASPECTS With less competition per application, aspiring tech professionals have an opportunity to make a significant impact and contribute to the growth of emerging tech markets.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgzkTd7JYV6nOHqoZmV4AaABAg	UgzkTd7JYV6nOHqoZmV4AaABAg	2023-07-18T16:04:24Z	jQCqglG5IBQ
Xavier Molette	http://www.youtube.com/channel/UCdwshRmTS5jD0IM711K90pA	Aspects  Great advice, I honestly thought about this before, but I don't want to leave home.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=Ugz3UeM1lIrrGZ55Mkp4AaABAg	Ugz3UeM1lIrrGZ55Mkp4AaABAg	2023-07-17T14:48:28Z	jQCqglG5IBQ
KH	http://www.youtube.com/channel/UCCdP1JMpKlogJKySArnbDaA	ASPECTS Your passion for helping others succeed is evident in the depth and quality of the content you produce. Thank you for being an exceptional mentor and guide in the realm of career improvement.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgwRuoIHB0q3VVZFR6R4AaABAg	UgwRuoIHB0q3VVZFR6R4AaABAg	2023-07-19T08:29:12Z	jQCqglG5IBQ
Basheer Ahamed	http://www.youtube.com/channel/UCA8vxFlgiCByCoP7TEtsvnw	@its_basheer_here says  ----------- ASPECTS I agree with you I need to find a job soon ----------	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgwY5xuhW7GfVIYOkHF4AaABAg	UgwY5xuhW7GfVIYOkHF4AaABAg	2023-07-18T09:08:41Z	jQCqglG5IBQ
Arthur Rogers	http://www.youtube.com/channel/UC9pfSUXpkdPrn6SpSgiitww	ASPECTS Saving money is key all good points you have a lot of experience thanks for the videos	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgxUFbJklSmK0JMkEIx4AaABAg	UgxUFbJklSmK0JMkEIx4AaABAg	2023-07-18T15:33:28Z	jQCqglG5IBQ
Otis Kale	http://www.youtube.com/channel/UCHBSgAPuH96ymAXOjEJ-R1A	ASPECTS Josh, your channel is a powerhouse of career knowledge. This video on standing out in job applications is a must-watch. Your insights and practical advice are invaluable for anyone striving for career success. Thank you for your commitment to helping us thrive and reach our full potential.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgwwUFOJAFgfT_1kLLZ4AaABAg	UgwwUFOJAFgfT_1kLLZ4AaABAg	2023-07-18T14:26:26Z	jQCqglG5IBQ
Paul Jr 	http://www.youtube.com/channel/UCQy1bOC-n0f18eKEw3om3Qg	ASPECTS Well made ❤	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgwTTm5XOTIQ111ITGB4AaABAg	UgwTTm5XOTIQ111ITGB4AaABAg	2023-07-17T17:18:46Z	jQCqglG5IBQ
fernando romero	http://www.youtube.com/channel/UCDYrO_piL7_uJECq_tnjj4w	ASPECTS  The concept of expanding the geographic region for job hunting is intriguing. Your explanation of the economic advantages and potential for personal growth makes it a compelling strategy. This video has inspired me to consider exploring job opportunities outside my immediate area. Thank you for sharing these valuable insights!	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgyZR--7nAo2sRSePeV4AaABAg	UgyZR--7nAo2sRSePeV4AaABAg	2023-07-17T14:19:40Z	jQCqglG5IBQ
King Brave heart	http://www.youtube.com/channel/UC0x6_4yPqpX7g3l1mMg5QZw	ASPECTS Josh, I want to express my deepest gratitude for the tremendous impact your channel has had on my career growth. Your dedication to providing invaluable insights and practical strategies is awe-inspiring. The knowledge I've gained from your videos has transformed the way I approach my professional journey. Your passion for helping others succeed is evident in the depth and quality of the content you produce. Thank you for being an exceptional mentor and guide in the realm of career improvement.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgxYbqH1BKHtKD-LWrt4AaABAg	UgxYbqH1BKHtKD-LWrt4AaABAg	2023-07-19T08:22:58Z	jQCqglG5IBQ
Haroon Khan	http://www.youtube.com/channel/UCMjPD0aF59Hfbjh1OT9nAhA	ASPECTS- Just like you said in this video, that you need to build yourself. That’s what I’m currently doing. Going to WGU also taking your course. As soon as I finish both I’ll be applying everywhere.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=Ugx7P4XVVT9TixGVgNl4AaABAg	Ugx7P4XVVT9TixGVgNl4AaABAg	2023-07-17T13:56:35Z	jQCqglG5IBQ
Ephraxxxxx	http://www.youtube.com/channel/UCWmsoSox58_fE4BzIfu97Vw	ASPECTS Josh, I can't thank you enough for the tremendous impact your channel has had on my career journey.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgwNOF-hnpDAY1L5MO14AaABAg	UgwNOF-hnpDAY1L5MO14AaABAg	2023-07-19T07:48:02Z	jQCqglG5IBQ
Billy Kritikos	http://www.youtube.com/channel/UCRRfDOtgjE7yCep-YCWRG7A	ASPECTS  I agree and disagree with you on this. While yes it can be beneficial to go to other places to find work, it also means more time spent on traveling and kind of burns you in the work life experience. Currently for my Sys Admin job, there are times i need to drive 3 hours just to get to work and I hate those days. But I guess if its for the entry level position to get your foot in the door, you can suck it up for a year or 2	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgySF-p_bsx9Qu-1TO94AaABAg	UgySF-p_bsx9Qu-1TO94AaABAg	2023-07-17T14:33:45Z	jQCqglG5IBQ
Lea Luong	http://www.youtube.com/channel/UCIWjHndGy9U0PMmDpP6GXxg	XMOST  the chart you showed on the various aspects we should work on ourself before we get any formal experience was really interesting and insightful. That’s another important aspect in getting a new job in tech	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=Ugw1fIE5_cQNH-fT2qR4AaABAg	Ugw1fIE5_cQNH-fT2qR4AaABAg	2023-07-18T11:10:54Z	jQCqglG5IBQ
Queen Grace	http://www.youtube.com/channel/UCDTZc83S3AxN_qhdK4y7log	ASPECTS The wealth of information you share, coupled with your engaging delivery, has been invaluable.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgzwA_vgPjDqzsPoYmF4AaABAg	UgzwA_vgPjDqzsPoYmF4AaABAg	2023-07-19T06:59:22Z	jQCqglG5IBQ
Puger Brave	http://www.youtube.com/channel/UCu4mb_dq-hj9Iwi9OkF73hA	ASPECTS Thank you, Josh, for another enlightening video. Your channel has become my go-to resource for career advice.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgzbmiPolzKscidQ5qt4AaABAg	UgzbmiPolzKscidQ5qt4AaABAg	2023-07-18T10:51:54Z	jQCqglG5IBQ
Norway Norwalk	http://www.youtube.com/channel/UCAa6_117Rj7wUX6TyoZofzw	ASPECTS Your expertise shines through, and your dedication to helping others is commendable. Thank you for empowering us with valuable knowledge and igniting our career aspirations.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgyE5774wwZgsDSs7kl4AaABAg	UgyE5774wwZgsDSs7kl4AaABAg	2023-07-18T08:53:12Z	jQCqglG5IBQ
Hairy Ery	http://www.youtube.com/channel/UCZD4xQCnJwyQy5yi6N4GlIg	ASPECTS If you can move for a job take advantage of the opportunity.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgzVJLatJdKjWDPWvMF4AaABAg	UgzVJLatJdKjWDPWvMF4AaABAg	2023-07-17T20:35:34Z	jQCqglG5IBQ
Ahmad Umar	http://www.youtube.com/channel/UCUZZ-NDPLHk9QQ6O_C122mw	ASPECTS I think this are good steps to take.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgwT1XpoXNZBSMMwJFF4AaABAg	UgwT1XpoXNZBSMMwJFF4AaABAg	2023-07-18T02:59:53Z	jQCqglG5IBQ
Randy Eid	http://www.youtube.com/channel/UCUonBf_4eMcYLwR16w1O48Q	ASPECTS Overall, it really depends on how bad you want it and where you are at in life. If I didn't have my family, I would absolutely consider leaving my friends behind geographically and do my best to keep in touch with them over the distance while maintaining my professional goals. Definitely no wrong way to approach it as nothing is a one size fits all. Good advice overall Josh as most people don't even consider the possibility :)	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgwS0qMT39npxzw9E5p4AaABAg	UgwS0qMT39npxzw9E5p4AaABAg	2023-07-18T18:51:14Z	jQCqglG5IBQ
f7	http://www.youtube.com/channel/UCik-ZtDbNMsc2bZh1qi313g	ASPECTS I have a 2 bachelor's in finance and computer science, is this enough to get a solid tech job?	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgyXXZW6i9Kaqd0nfFR4AaABAg	UgyXXZW6i9Kaqd0nfFR4AaABAg	2023-07-19T00:03:01Z	jQCqglG5IBQ
Overproof	http://www.youtube.com/channel/UCbQTGE0LEGBIMgC2RA4vnwA	ASPECTS The trade off for a lower salary to gain experience is a solid strategy.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=Ugw7xRjhMkaM8WnlC5h4AaABAg	Ugw7xRjhMkaM8WnlC5h4AaABAg	2023-07-17T14:17:58Z	jQCqglG5IBQ
LoneBurn	http://www.youtube.com/channel/UCYn08QSsoJoha3g67gaLbyQ	ASPECTS  Big ups for this video!	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgxQrbFIoyd5v5knMZF4AaABAg	UgxQrbFIoyd5v5knMZF4AaABAg	2023-07-17T14:50:03Z	jQCqglG5IBQ
TheProgrammingMogul	http://www.youtube.com/channel/UCYErcfC-mCsTHwNAsN-m7ZA	ASPECTS The reality and advice you give to the pool of applicants you are trying to beat is solid. Got to git gud to look good to employers.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgxyAkmmXpJ6t33R-7Z4AaABAg	UgxyAkmmXpJ6t33R-7Z4AaABAg	2023-07-17T20:53:40Z	jQCqglG5IBQ
bagery	http://www.youtube.com/channel/UCoS6i0_VrVDHnJsHp6cctlQ	ASPECTS There are sooo many IT jobs here, I'm so anxious to finish the program!	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgzNnjV_RPtqyUa7ej94AaABAg	UgzNnjV_RPtqyUa7ej94AaABAg	2023-07-18T21:47:37Z	jQCqglG5IBQ
Cinderella	http://www.youtube.com/channel/UCGNdnFmdZROvuE7eU9CJ6MQ	ASPECTS Your videos have been a guiding light in my career journey. Thank you!	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgxzMMXZg_FHNFJiZ614AaABAg	UgxzMMXZg_FHNFJiZ614AaABAg	2023-07-18T22:57:29Z	jQCqglG5IBQ
litemint09	http://www.youtube.com/channel/UCUgkh1GxQ7hrbTHay-3-abQ	ASPECTS thanks for the insights Josh, i would try to apply on remote setup environment, since i cant travel that much and move out.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=Ugx7h1gErEGErJmRJox4AaABAg	Ugx7h1gErEGErJmRJox4AaABAg	2023-07-17T14:18:08Z	jQCqglG5IBQ
Tamina	http://www.youtube.com/channel/UCUAzyNMosXR9FUgtb1Oclqg	ASPECTS Josh, I want to extend my deepest gratitude for the incredible impact your channel has had on my professional growth. The dedication and expertise you bring to each video are beyond compare. The guidance and insights you share have transformed my approach to my career. Your content has become an indispensable tool, and I am constantly amazed by the breadth of topics you cover. Your authentic passion for empowering others is evident in every word you speak. Thank you for sharing your knowledge and making a lasting difference in my career journey.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgzRJCgZkUWnQ8FqLP54AaABAg	UgzRJCgZkUWnQ8FqLP54AaABAg	2023-07-19T07:52:51Z	jQCqglG5IBQ
Jason	http://www.youtube.com/channel/UC02LyWf1pyjnEgTAlFBeAxQ	ASPECTS  hello from the IT course!	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=Ugy1knf9TC19znmoyRN4AaABAg	Ugy1knf9TC19znmoyRN4AaABAg	2023-07-18T19:12:06Z	jQCqglG5IBQ
Wolos6	http://www.youtube.com/channel/UCONi2dy7mdSjcMymmLdYzWw	Aspects - i dont have any critique of the vid as my knowledge of this topic is very low but im really suprised there is one interview on 100 applications in the higher it states feel like that is super low, is this with lets just say an average cv or and over the top with lots of experience cv ?	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgzoVg54ODJJrTpYgGB4AaABAg	UgzoVg54ODJJrTpYgGB4AaABAg	2023-07-17T19:53:08Z	jQCqglG5IBQ
abdulrahman sada	http://www.youtube.com/channel/UCsYv91PjOT3l2bFaABZE4ew	ASPECTS Agreed.... Someone should definitely be ready to move to a different location for that first experience.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgwP4vc5tPwAQYgzTGx4AaABAg	UgwP4vc5tPwAQYgzTGx4AaABAg	2023-07-18T03:15:01Z	jQCqglG5IBQ
Delbert Schwarzenegger	http://www.youtube.com/channel/UCqKtcOYwvzpwEsa6vwcYa8w	ASPECTS Another exceptional video, Josh. Your channel is a game-changer in the world of career development. This video on differentiation offers valuable insights that can help us stand out in a competitive job market. Thank you for your commitment to helping us thrive and succeed in our professional lives.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=Ugy0mgbuhmLq39vM0y94AaABAg	Ugy0mgbuhmLq39vM0y94AaABAg	2023-07-18T14:24:27Z	jQCqglG5IBQ
